ID,QUEUE_ID,CU,STATUS,QUEUE_TYPE,PLATFORM,CPU_USAGE,MEM_USAGE,LAUNCHING_JOB_NUMS,RUNNING_JOB_NUMS,SUCCEED_JOB_NUMS,CANCELLED_JOB_NUMS,FAILED_JOB_NUMS,DOTTING_TIME,RESOURCE_TYPE,DISK_USAGE
67,85153,64,available,general,x86_64,10,29,0,1,3,0,2,1632603360000,vm,20
67,85153,64,available,general,x86_64,63,43,0,0,0,0,0,1632603660000,vm,20
67,85153,64,available,general,x86_64,70,62,0,0,0,0,0,1632603960000,vm,20
68,2,16,available,sql,x86_64,4,51,0,0,0,0,0,1598560500000,vm,26
68,2,16,available,sql,x86_64,3,50,0,0,0,0,0,1598560800000,vm,26
68,2,16,available,sql,x86_64,5,51,0,0,0,0,0,1598561100000,vm,26
68,2,16,available,sql,x86_64,3,50,0,0,0,0,0,1598561400000,vm,26
68,2,16,available,sql,x86_64,2,50,0,0,0,0,0,1598561700000,vm,26
69,85153,64,available,general,x86_64,21,79,0,1,1,0,1,1633641600000,vm,20
69,85153,64,available,general,x86_64,71,35,0,0,0,0,0,1633641900000,vm,20
69,85153,64,available,general,x86_64,71,37,0,0,0,0,0,1633642200000,vm,20
69,85153,64,available,general,x86_64,44,32,0,1,2,0,0,1633642500000,vm,20
69,85153,64,available,general,x86_64,18,35,0,0,0,0,0,1633642800000,vm,20
70,297,16,available,sql,x86_64,46,61,0,5,4,0,0,1641938880000,vm,9
70,297,16,available,sql,x86_64,48,67,0,5,1,0,2,1641939180000,vm,9
70,297,16,available,sql,x86_64,14,63,0,6,1,0,2,1641939480000,vm,9
70,297,16,available,sql,x86_64,34,62,0,3,5,0,1,1641939780000,vm,9
70,297,16,available,sql,x86_64,14,37,0,4,4,0,0,1641940080000,vm,9
71,297,16,available,sql,x86_64,2,67,0,5,4,0,0,1598788500000,vm,9
71,297,16,available,sql,x86_64,2,67,0,2,4,0,0,1598788800000,vm,9
71,297,16,available,sql,x86_64,80,88,0,6,3,0,0,1598789100000,vm,9
71,297,16,available,sql,x86_64,85,95,0,2,8,0,0,1598789400000,vm,9
71,297,16,available,sql,x86_64,59,88,0,4,4,0,0,1598789700000,vm,9
72,81221,16,available,general,x86_64,3,19,2,4,23,0,1,1599787200000,vm,26
72,81221,16,available,general,x86_64,2,19,2,3,5,0,0,1599787500000,vm,26
72,81221,16,available,general,x86_64,4,19,2,9,5,0,1,1599787800000,vm,26
72,81221,16,available,general,x86_64,3,19,2,1,11,0,0,1599788100000,vm,26
72,81221,16,available,general,x86_64,2,19,2,48,69,0,1,1599788400000,vm,26
73,2,16,available,sql,x86_64,4,65,0,0,0,0,0,1600343220000,vm,26
73,2,16,available,sql,x86_64,4,65,0,0,0,0,0,1600343520000,vm,26
73,2,16,available,sql,x86_64,6,65,0,0,0,0,0,1600343820000,vm,26
73,2,16,available,sql,x86_64,2,65,0,0,0,0,0,1600344120000,vm,26
73,2,16,available,sql,x86_64,3,65,0,0,0,0,0,1600344420000,vm,26
74,85153,64,available,general,x86_64,3,16,0,1,5,0,1,1624117080000,vm,20
74,85153,64,available,general,x86_64,8,15,0,5,5,0,0,1624117380000,vm,20
74,85153,64,available,general,x86_64,19,16,0,1,4,0,0,1624117680000,vm,20
74,85153,64,available,general,x86_64,39,22,0,1,2,0,0,1624117980000,vm,20
74,85153,64,available,general,x86_64,18,16,40,1,4,0,1,1624118280000,vm,20
75,36,16,available,general,x86_64,13,92,0,0,10,0,0,1592495880000,vm,20
75,36,16,available,general,x86_64,21,92,0,0,10,0,0,1592496180000,vm,20
75,36,16,available,general,x86_64,30,92,0,0,10,0,0,1592496480000,vm,20
75,36,16,available,general,x86_64,41,93,0,0,10,0,0,1592496780000,vm,20
75,36,16,available,general,x86_64,9,92,0,0,10,0,0,1592497080000,vm,20
76,26,1024,available,sql,x86_64,0,19,0,0,0,0,0,1594234020000,vm,20
76,26,1024,available,sql,x86_64,0,19,0,0,0,0,0,1594234320000,vm,20
76,26,1024,available,sql,x86_64,0,19,0,0,0,0,0,1594234620000,vm,20
76,26,1024,available,sql,x86_64,0,19,0,0,0,0,0,1594234920000,vm,20
76,26,1024,available,sql,x86_64,0,19,0,0,0,0,0,1594235220000,vm,20
77,297,16,available,sql,x86_64,84,66,0,4,6,0,0,1671091800000,vm,9
77,297,16,available,sql,x86_64,47,66,0,7,4,0,1,1671092100000,vm,9
77,297,16,available,sql,x86_64,34,57,0,6,3,0,0,1671092400000,vm,9
77,297,16,available,sql,x86_64,28,58,0,5,8,0,1,1671092700000,vm,9
77,297,16,available,sql,x86_64,2,56,0,7,0,0,0,1671093000000,vm,9
78,297,16,available,sql,x86_64,1,56,0,3,34,0,0,1602052440000,vm,9
78,297,16,available,sql,x86_64,17,54,0,3,8,0,1,1602052740000,vm,9
78,297,16,available,sql,x86_64,2,49,0,5,33,0,0,1602053040000,vm,9
78,297,16,available,sql,x86_64,2,48,0,5,4,0,2,1602053340000,vm,9
78,297,16,available,sql,x86_64,2,48,0,4,5,0,2,1602053640000,vm,9
79,293,960,available,sql,x86_64,0,2,0,1,0,0,0,1599129960000,vm,26
79,293,960,available,sql,x86_64,0,2,0,1,0,1,0,1599130260000,vm,26
79,293,960,available,sql,x86_64,0,2,0,1,3,0,0,1599130560000,vm,26
79,293,960,available,sql,x86_64,0,2,0,1,10,0,0,1599130860000,vm,26
79,293,960,available,sql,x86_64,0,2,0,1,7,0,0,1599131160000,vm,26
80,85153,64,available,general,x86_64,12,18,0,3,5,0,0,1600977480000,vm,20
80,85153,64,available,general,x86_64,13,19,0,1,3,0,0,1600977780000,vm,20
80,85153,64,available,general,x86_64,8,20,0,1,3,0,0,1600978080000,vm,20
80,85153,64,available,general,x86_64,11,20,1,1,1,0,1,1600978380000,vm,20
80,85153,64,available,general,x86_64,6,28,0,0,0,0,0,1600978680000,vm,20
81,297,16,available,sql,x86_64,30,58,0,7,3,0,0,1673828880000,vm,9
81,297,16,available,sql,x86_64,1,57,0,6,7,0,1,1673829180000,vm,9
81,297,16,available,sql,x86_64,1,52,0,3,6,0,0,1673829480000,vm,9
81,297,16,available,sql,x86_64,5,48,0,6,3,0,0,1673829780000,vm,9
81,297,16,available,sql,x86_64,8,47,0,7,2,0,0,1673830080000,vm,9
82,4,16,available,general,x86_64,8,76,0,0,0,0,0,1598260200000,vm,20
82,4,16,available,general,x86_64,2,76,0,0,0,0,0,1598260500000,vm,20
82,4,16,available,general,x86_64,2,76,0,0,0,0,0,1598260800000,vm,20
82,4,16,available,general,x86_64,3,76,0,0,0,0,0,1598261100000,vm,20
82,4,16,available,general,x86_64,2,76,0,0,0,0,0,1598261400000,vm,20
83,297,16,available,sql,x86_64,88,67,0,5,3,0,0,1628788080000,vm,9
83,297,16,available,sql,x86_64,57,68,0,4,5,0,0,1628788380000,vm,9
83,297,16,available,sql,x86_64,2,62,0,3,4,0,0,1628788680000,vm,9
83,297,16,available,sql,x86_64,75,61,0,4,4,0,0,1628788980000,vm,9
83,297,16,available,sql,x86_64,9,61,0,3,5,0,0,1628789280000,vm,9
84,297,16,available,sql,x86_64,2,49,0,6,3,0,0,1659012600000,vm,9
84,297,16,available,sql,x86_64,2,41,0,6,2,0,1,1659012900000,vm,9
84,297,16,available,sql,x86_64,18,44,0,7,3,0,1,1659013200000,vm,9
84,297,16,available,sql,x86_64,85,70,0,7,0,0,2,1659013500000,vm,9
84,297,16,available,sql,x86_64,72,69,0,8,2,0,1,1659013800000,vm,9
85,297,16,available,sql,x86_64,100,56,0,48,0,0,4,1675078440000,vm,9
85,297,16,available,sql,x86_64,100,56,0,48,0,0,7,1675078740000,vm,9
85,297,16,available,sql,x86_64,100,56,0,48,0,0,6,1675079040000,vm,9
85,297,16,available,sql,x86_64,93,55,0,24,1,0,31,1675079340000,vm,9
85,297,16,available,sql,x86_64,88,51,0,8,2,0,0,1675079640000,vm,9
86,297,16,available,sql,x86_64,61,74,0,7,2,0,1,1691141100000,vm,9
86,297,16,available,sql,x86_64,1,72,0,6,1,0,2,1691141400000,vm,9
86,297,16,available,sql,x86_64,7,56,0,5,2,0,1,1691141700000,vm,9
86,297,16,available,sql,x86_64,18,52,0,4,2,0,2,1691142000000,vm,9
86,297,16,available,sql,x86_64,6,52,0,5,2,0,2,1691142300000,vm,9
87,297,16,available,sql,x86_64,2,45,0,8,1,0,0,1695779520000,vm,9
87,297,16,available,sql,x86_64,7,37,0,9,3,0,0,1695779820000,vm,9
87,297,16,available,sql,x86_64,68,61,0,9,2,0,0,1695780120000,vm,9
87,297,16,available,sql,x86_64,37,69,0,5,3,0,3,1695780420000,vm,9
87,297,16,available,sql,x86_64,36,61,0,8,7,0,1,1695780720000,vm,9
88,2,16,available,sql,x86_64,5,53,0,0,0,0,0,1600016700000,vm,26
88,2,16,available,sql,x86_64,2,53,0,0,0,0,0,1600017000000,vm,26
88,2,16,available,sql,x86_64,4,53,0,0,0,0,0,1600017300000,vm,26
88,2,16,available,sql,x86_64,4,53,0,0,0,0,0,1600017600000,vm,26
88,2,16,available,sql,x86_64,2,53,0,0,0,0,0,1600017900000,vm,26
89,297,16,available,sql,x86_64,54,70,0,7,7,0,0,1660833120000,vm,9
89,297,16,available,sql,x86_64,4,64,0,4,5,0,0,1660833420000,vm,9
89,297,16,available,sql,x86_64,1,64,0,6,2,0,0,1660833720000,vm,9
89,297,16,available,sql,x86_64,2,63,0,5,4,0,0,1660834020000,vm,9
89,297,16,available,sql,x86_64,3,56,0,8,0,0,0,1660834320000,vm,9
90,287,16,available,sql,x86_64,53,71,0,1,1,0,0,1597694640000,vm,29
90,287,16,available,sql,x86_64,49,72,0,1,1,0,0,1597694940000,vm,29
90,287,16,available,sql,x86_64,51,75,0,1,0,0,0,1597695240000,vm,29
90,287,16,available,sql,x86_64,60,74,0,1,0,0,0,1597695540000,vm,29
90,287,16,available,sql,x86_64,65,74,0,1,0,0,0,1597695840000,vm,29
91,281,64,available,general,x86_64,3,9,0,0,0,0,0,1598443080000,vm,29
91,281,64,available,general,x86_64,2,9,0,0,0,0,0,1598443380000,vm,29
91,281,64,available,general,x86_64,2,9,0,0,0,0,0,1598443680000,vm,29
91,281,64,available,general,x86_64,2,9,0,0,0,0,0,1598443980000,vm,29
91,281,64,available,general,x86_64,2,9,0,0,0,0,0,1598444280000,vm,29
92,85265,64,available,sql,x86_64,1,24,23,2,3,0,0,1597310220000,vm,29
92,85265,64,available,sql,x86_64,1,24,28,9,3,0,0,1597310520000,vm,29
92,85265,64,available,sql,x86_64,0,24,28,9,3,0,6,1597310820000,vm,29
92,85265,64,available,sql,x86_64,0,24,29,5,3,0,1,1597311120000,vm,29
92,85265,64,available,sql,x86_64,1,24,29,2,3,0,0,1597311420000,vm,29
93,83609,16,available,sql,x86_64,2,23,0,0,0,0,0,1599728760000,vm,26
93,83609,16,available,sql,x86_64,3,23,0,0,0,0,0,1599729060000,vm,26
93,83609,16,available,sql,x86_64,4,23,0,0,0,0,0,1599729360000,vm,26
93,83609,16,available,sql,x86_64,2,24,0,0,0,0,0,1599729660000,vm,26
93,83609,16,available,sql,x86_64,4,24,0,0,0,0,0,1599729960000,vm,26
94,297,16,available,sql,x86_64,47,69,0,5,5,0,0,1691051220000,vm,9
94,297,16,available,sql,x86_64,4,68,0,6,3,0,2,1691051520000,vm,9
94,297,16,available,sql,x86_64,2,69,0,6,2,0,0,1691051820000,vm,9
94,297,16,available,sql,x86_64,1,65,0,6,0,0,2,1691052120000,vm,9
94,297,16,available,sql,x86_64,2,55,0,4,3,0,2,1691052420000,vm,9
95,297,16,available,sql,x86_64,5,43,0,5,2,0,0,1656568560000,vm,9
95,297,16,available,sql,x86_64,10,45,0,5,4,0,1,1656568860000,vm,9
95,297,16,available,sql,x86_64,86,71,0,8,0,0,0,1656569160000,vm,9
95,297,16,available,sql,x86_64,79,74,0,8,1,0,0,1656569460000,vm,9
95,297,16,available,sql,x86_64,23,72,0,3,5,0,0,1656569760000,vm,9
96,297,16,available,sql,x86_64,30,50,0,6,3,0,1,1633590240000,vm,9
96,297,16,available,sql,x86_64,92,71,0,5,4,0,0,1633590540000,vm,9
96,297,16,available,sql,x86_64,75,66,0,9,2,0,0,1633590840000,vm,9
96,297,16,available,sql,x86_64,44,59,0,7,3,0,2,1633591140000,vm,9
96,297,16,available,sql,x86_64,55,58,0,7,3,0,0,1633591440000,vm,9
97,297,16,available,sql,x86_64,36,51,0,4,5,0,1,1688605440000,vm,9
97,297,16,available,sql,x86_64,54,66,0,6,1,0,2,1688605740000,vm,9
97,297,16,available,sql,x86_64,2,37,0,8,1,0,0,1688606040000,vm,9
97,297,16,available,sql,x86_64,50,50,0,3,5,0,1,1688606340000,vm,9
97,297,16,available,sql,x86_64,5,55,0,5,1,0,3,1688606640000,vm,9
98,26,1024,available,sql,x86_64,0,19,0,0,0,0,0,1594272840000,vm,20
98,26,1024,available,sql,x86_64,0,19,0,0,0,0,0,1594273140000,vm,20
98,26,1024,available,sql,x86_64,1,19,0,0,0,0,0,1594273440000,vm,20
98,26,1024,available,sql,x86_64,0,19,0,0,0,0,0,1594273740000,vm,20
98,26,1024,available,sql,x86_64,1,19,0,0,0,0,0,1594274040000,vm,20
99,85153,64,available,general,x86_64,28,16,0,2,4,0,2,1628782620000,vm,20
99,85153,64,available,general,x86_64,10,23,0,1,1,0,1,1628782920000,vm,20
99,85153,64,available,general,x86_64,51,27,0,6,2,0,0,1628783220000,vm,20
99,85153,64,available,general,x86_64,22,22,0,1,3,0,1,1628783520000,vm,20
99,85153,64,available,general,x86_64,20,18,40,1,5,0,14,1628783820000,vm,20
100,281,64,available,general,x86_64,2,9,0,0,0,0,0,1599654840000,vm,29
100,281,64,available,general,x86_64,3,9,0,0,0,0,0,1599655140000,vm,29
100,281,64,available,general,x86_64,2,9,0,0,0,0,0,1599655440000,vm,29
100,281,64,available,general,x86_64,3,9,0,0,0,0,0,1599655740000,vm,29
100,281,64,available,general,x86_64,2,9,0,0,0,0,0,1599656040000,vm,29
101,297,16,available,sql,x86_64,2,59,0,5,2,0,0,1637498640000,vm,9
101,297,16,available,sql,x86_64,3,51,0,4,2,0,0,1637498940000,vm,9
101,297,16,available,sql,x86_64,2,43,0,7,0,0,0,1637499240000,vm,9
101,297,16,available,sql,x86_64,43,55,0,5,5,0,0,1637499540000,vm,9
101,297,16,available,sql,x86_64,76,65,0,7,1,0,0,1637499840000,vm,9
102,85153,64,available,general,x86_64,4,32,0,0,0,0,0,1614896220000,vm,20
102,85153,64,available,general,x86_64,34,31,0,1,1,0,0,1614896520000,vm,20
102,85153,64,available,general,x86_64,19,25,0,13,2,0,0,1614896820000,vm,20
102,85153,64,available,general,x86_64,22,28,0,1,2,0,0,1614897120000,vm,20
102,85153,64,available,general,x86_64,23,34,0,0,0,0,0,1614897420000,vm,20
103,26,1024,available,sql,x86_64,0,5,0,0,0,0,0,1594906320000,vm,20
103,26,1024,available,sql,x86_64,1,5,0,0,0,0,0,1594906620000,vm,20
103,26,1024,available,sql,x86_64,0,5,0,0,0,0,0,1594906920000,vm,20
103,26,1024,available,sql,x86_64,0,5,0,0,0,0,0,1594907220000,vm,20
103,26,1024,available,sql,x86_64,1,5,0,0,1,0,0,1594907520000,vm,20
104,4,16,available,general,x86_64,2,76,0,0,0,0,0,1598381220000,vm,20
104,4,16,available,general,x86_64,4,76,0,0,0,0,0,1598381520000,vm,20
104,4,16,available,general,x86_64,4,76,0,0,0,0,0,1598381820000,vm,20
104,4,16,available,general,x86_64,3,76,0,0,0,0,0,1598382120000,vm,20
104,4,16,available,general,x86_64,1,76,0,0,0,0,0,1598382420000,vm,20
105,21487,64,available,sql,x86_64,12,47,11,49,48,0,0,1628838420000,vm,29
105,21487,64,available,sql,x86_64,3,46,0,31,41,0,1,1628838720000,vm,29
105,21487,64,available,sql,x86_64,34,48,0,38,70,2,1,1628839020000,vm,29
105,21487,64,available,sql,x86_64,23,48,2,5,91,1,0,1628839320000,vm,29
105,21487,64,available,sql,x86_64,17,41,0,10,21,0,1,1628839620000,vm,29
106,21487,64,available,sql,x86_64,5,80,0,1,104,0,0,1613577360000,vm,29
106,21487,64,available,sql,x86_64,2,80,0,3,7,0,7,1613577660000,vm,29
106,21487,64,available,sql,x86_64,0,77,0,5,6,0,0,1613577960000,vm,29
106,21487,64,available,sql,x86_64,4,70,0,5,58,0,0,1613578260000,vm,29
106,21487,64,available,sql,x86_64,4,70,0,1,38,0,0,1613578560000,vm,29
107,297,16,available,sql,x86_64,2,66,0,5,4,0,0,1630240440000,vm,9
107,297,16,available,sql,x86_64,5,61,0,2,6,0,0,1630240740000,vm,9
107,297,16,available,sql,x86_64,7,57,0,5,2,0,0,1630241040000,vm,9
107,297,16,available,sql,x86_64,4,57,0,5,3,0,0,1630241340000,vm,9
107,297,16,available,sql,x86_64,5,52,0,4,3,0,0,1630241640000,vm,9
108,21487,64,available,sql,x86_64,68,51,0,18,82,0,1,1633679100000,vm,29
108,21487,64,available,sql,x86_64,41,56,0,33,72,0,2,1633679400000,vm,29
108,21487,64,available,sql,x86_64,15,47,0,19,80,0,1,1633679700000,vm,29
108,21487,64,available,sql,x86_64,38,49,0,7,60,0,3,1633680000000,vm,29
108,21487,64,available,sql,x86_64,21,47,0,3,32,0,1,1633680300000,vm,29
109,21487,64,available,sql,x86_64,16,60,0,2,101,0,0,1610560680000,vm,29
109,21487,64,available,sql,x86_64,13,64,0,6,81,0,0,1610560980000,vm,29
109,21487,64,available,sql,x86_64,2,60,0,5,119,0,0,1610561280000,vm,29
109,21487,64,available,sql,x86_64,1,55,0,1,112,0,0,1610561580000,vm,29
109,21487,64,available,sql,x86_64,2,55,0,2,69,0,0,1610561880000,vm,29
110,297,16,available,sql,x86_64,88,76,0,1,9,1,0,1622988780000,vm,8
110,297,16,available,sql,x86_64,74,72,0,8,2,0,0,1622989080000,vm,8
110,297,16,available,sql,x86_64,15,61,0,8,3,0,0,1622989380000,vm,8
110,297,16,available,sql,x86_64,17,61,0,1,9,0,0,1622989680000,vm,8
110,297,16,available,sql,x86_64,89,60,0,6,2,0,0,1622989980000,vm,8
111,297,16,available,sql,x86_64,42,68,0,4,5,0,0,1638401280000,vm,9
111,297,16,available,sql,x86_64,1,69,0,2,3,0,0,1638401580000,vm,9
111,297,16,available,sql,x86_64,6,56,0,5,2,0,0,1638401880000,vm,9
111,297,16,available,sql,x86_64,2,52,0,6,1,0,0,1638402180000,vm,9
111,297,16,available,sql,x86_64,2,53,0,7,1,0,0,1638402480000,vm,9
112,85153,64,available,general,x86_64,72,99,0,0,0,0,0,1607069340000,vm,20
112,85153,64,available,general,x86_64,53,99,0,0,0,0,0,1607069640000,vm,20
112,85153,64,available,general,x86_64,99,94,0,0,0,0,0,1607069940000,vm,20
112,85153,64,available,general,x86_64,64,71,0,1,1,0,1,1607070240000,vm,20
112,85153,64,available,general,x86_64,4,21,0,0,0,0,0,1607070540000,vm,20
113,293,960,available,sql,x86_64,1,53,0,0,0,0,0,1599551580000,vm,26
113,293,960,available,sql,x86_64,0,53,0,0,0,0,0,1599551880000,vm,26
113,293,960,available,sql,x86_64,0,53,0,0,0,0,0,1599552180000,vm,26
113,293,960,available,sql,x86_64,0,53,0,0,0,0,0,1599552480000,vm,26
113,293,960,available,sql,x86_64,0,53,0,0,0,0,0,1599552780000,vm,26
114,297,16,available,sql,x86_64,1,55,0,4,2,0,2,1690421760000,vm,9
114,297,16,available,sql,x86_64,2,46,0,3,2,0,2,1690422060000,vm,9
114,297,16,available,sql,x86_64,2,42,0,6,1,0,0,1690422360000,vm,9
114,297,16,available,sql,x86_64,2,42,0,3,0,0,3,1690422660000,vm,9
114,297,16,available,sql,x86_64,4,43,0,6,2,0,2,1690422960000,vm,9
115,21487,64,available,sql,x86_64,87,60,0,14,83,0,0,1615906200000,vm,29
115,21487,64,available,sql,x86_64,81,79,0,16,57,0,1,1615906500000,vm,29
115,21487,64,available,sql,x86_64,83,92,0,11,13,0,0,1615906800000,vm,29
115,21487,64,available,sql,x86_64,54,96,0,5,10,0,0,1615907100000,vm,29
115,21487,64,available,sql,x86_64,28,94,0,4,5,0,0,1615907400000,vm,29
116,26,1024,available,sql,x86_64,0,21,0,0,0,0,0,1594168620000,vm,20
116,26,1024,available,sql,x86_64,0,21,0,0,0,0,0,1594168920000,vm,20
116,26,1024,available,sql,x86_64,0,21,0,0,0,0,0,1594169220000,vm,20
116,26,1024,available,sql,x86_64,0,21,0,0,0,0,0,1594169520000,vm,20
116,26,1024,available,sql,x86_64,1,21,0,0,0,0,0,1594169820000,vm,20
117,21671,256,available,sql,x86_64,4,72,0,0,0,0,0,1598601540000,vm,9
117,21671,256,available,sql,x86_64,4,72,0,0,0,0,0,1598601840000,vm,9
117,21671,256,available,sql,x86_64,9,73,11,48,7,0,0,1598602140000,vm,9
117,21671,256,available,sql,x86_64,5,73,15,22,20,0,2,1598602440000,vm,9
117,21671,256,available,sql,x86_64,4,72,0,0,0,0,0,1598602740000,vm,9
118,85153,64,available,general,x86_64,3,33,0,0,0,0,0,1597393500000,vm,20
118,85153,64,available,general,x86_64,6,39,0,0,0,0,0,1597393800000,vm,20
118,85153,64,available,general,x86_64,2,41,0,0,0,0,0,1597394100000,vm,20
118,85153,64,available,general,x86_64,4,43,0,0,0,0,0,1597394400000,vm,20
118,85153,64,available,general,x86_64,3,46,0,0,0,0,0,1597394700000,vm,20
119,293,960,available,sql,x86_64,0,55,0,1,0,0,0,1599858840000,vm,27
119,293,960,available,sql,x86_64,1,55,0,1,7,0,0,1599859140000,vm,27
119,293,960,available,sql,x86_64,0,55,0,1,4,0,0,1599859440000,vm,27
119,293,960,available,sql,x86_64,0,55,0,1,4,0,0,1599859740000,vm,27
119,293,960,available,sql,x86_64,0,55,0,1,0,0,0,1599860040000,vm,27
120,2,16,available,sql,x86_64,8,48,0,0,0,0,0,1597450980000,vm,26
120,2,16,available,sql,x86_64,9,49,0,0,0,0,0,1597451280000,vm,26
120,2,16,available,sql,x86_64,3,49,0,0,0,0,0,1597451580000,vm,26
120,2,16,available,sql,x86_64,2,49,0,0,0,0,0,1597451880000,vm,26
120,2,16,available,sql,x86_64,4,49,0,0,0,0,0,1597452180000,vm,26
121,297,16,available,sql,x86_64,36,66,0,6,2,0,2,1678901160000,vm,9
121,297,16,available,sql,x86_64,5,66,0,6,0,0,2,1678901460000,vm,9
121,297,16,available,sql,x86_64,6,58,0,6,1,0,1,1678901760000,vm,9
121,297,16,available,sql,x86_64,4,58,0,4,1,0,3,1678902060000,vm,9
121,297,16,available,sql,x86_64,2,56,0,8,0,0,0,1678902360000,vm,9
122,85153,64,available,general,x86_64,91,99,0,0,0,0,0,1623844800000,vm,20
122,85153,64,available,general,x86_64,40,99,0,0,0,0,0,1623845100000,vm,20
122,85153,64,available,general,x86_64,46,39,0,0,0,0,0,1623845400000,vm,20
122,85153,64,available,general,x86_64,52,47,0,0,0,0,0,1623845700000,vm,20
122,85153,64,available,general,x86_64,89,74,0,0,0,0,0,1623846000000,vm,20
123,85153,64,available,general,x86_64,83,89,0,0,0,0,0,1607159460000,vm,20
123,85153,64,available,general,x86_64,1,95,0,0,0,0,0,1607159760000,vm,20
123,85153,64,available,general,x86_64,74,98,0,0,0,0,0,1607160060000,vm,20
123,85153,64,available,general,x86_64,65,99,0,0,0,0,0,1607160360000,vm,20
123,85153,64,available,general,x86_64,87,93,0,0,0,0,0,1607160660000,vm,20
124,3,16,available,sql,x86_64,4,92,0,0,0,0,0,1598368680000,vm,20
124,3,16,available,sql,x86_64,10,92,0,0,0,0,0,1598368980000,vm,20
124,3,16,available,sql,x86_64,2,92,0,0,0,0,0,1598369280000,vm,20
124,3,16,available,sql,x86_64,3,92,0,0,0,0,0,1598369580000,vm,20
124,3,16,available,sql,x86_64,4,92,0,0,0,0,0,1598369880000,vm,20
125,297,16,available,sql,x86_64,10,65,0,3,4,0,0,1613942160000,vm,9
125,297,16,available,sql,x86_64,2,64,0,5,1,0,0,1613942460000,vm,9
125,297,16,available,sql,x86_64,2,57,0,1,6,0,0,1613942760000,vm,9
125,297,16,available,sql,x86_64,1,58,0,6,0,0,0,1613943060000,vm,9
125,297,16,available,sql,x86_64,6,56,0,4,4,0,0,1613943360000,vm,9
126,297,16,available,sql,x86_64,58,60,0,9,3,0,0,1678631220000,vm,9
126,297,16,available,sql,x86_64,3,58,0,10,0,0,0,1678631520000,vm,9
126,297,16,available,sql,x86_64,3,48,0,2,6,0,3,1678631820000,vm,9
126,297,16,available,sql,x86_64,2,41,0,6,1,0,2,1678632120000,vm,9
126,297,16,available,sql,x86_64,1,42,0,9,0,0,0,1678632420000,vm,9
127,85153,64,available,general,x86_64,33,29,0,16,1,0,0,1601158860000,vm,20
127,85153,64,available,general,x86_64,14,24,0,3,3,0,0,1601159160000,vm,20
127,85153,64,available,general,x86_64,13,32,0,0,0,0,0,1601159460000,vm,20
127,85153,64,available,general,x86_64,14,31,0,1,1,0,0,1601159760000,vm,20
127,85153,64,available,general,x86_64,15,46,0,0,0,0,0,1601160060000,vm,20
128,291,1024,available,sql,x86_64,91,20,0,5,0,0,0,1599336540000,vm,26
128,291,1024,available,sql,x86_64,75,20,0,5,4,0,0,1599336840000,vm,26
128,291,1024,available,sql,x86_64,92,21,0,4,6,0,0,1599337140000,vm,26
128,291,1024,available,sql,x86_64,91,21,0,5,0,0,0,1599337440000,vm,26
128,291,1024,available,sql,x86_64,70,21,0,5,4,0,0,1599337740000,vm,26
129,293,960,available,sql,x86_64,0,28,0,1,2,0,0,1598987220000,vm,26
129,293,960,available,sql,x86_64,0,28,0,1,0,0,0,1598987520000,vm,26
129,293,960,available,sql,x86_64,0,28,0,1,0,0,0,1598987820000,vm,26
129,293,960,available,sql,x86_64,1,28,0,1,0,0,0,1598988120000,vm,26
129,293,960,available,sql,x86_64,0,28,0,1,0,0,0,1598988420000,vm,26
130,21487,64,available,sql,x86_64,1,47,0,9,6,0,1,1636786680000,vm,29
130,21487,64,available,sql,x86_64,2,47,0,5,2,0,1,1636786980000,vm,29
130,21487,64,available,sql,x86_64,6,47,0,7,94,1,1,1636787280000,vm,29
130,21487,64,available,sql,x86_64,21,49,0,11,110,0,0,1636787580000,vm,29
130,21487,64,available,sql,x86_64,28,51,0,1,122,0,3,1636787880000,vm,29
131,297,16,available,sql,x86_64,2,70,0,6,3,0,0,1605403260000,vm,9
131,297,16,available,sql,x86_64,1,70,0,2,7,0,0,1605403560000,vm,9
131,297,16,available,sql,x86_64,1,70,0,9,0,0,0,1605403860000,vm,9
131,297,16,available,sql,x86_64,1,61,0,9,0,0,0,1605404160000,vm,9
131,297,16,available,sql,x86_64,2,52,0,0,9,0,0,1605404460000,vm,9
132,297,16,available,sql,x86_64,61,63,0,9,1,0,0,1650665400000,vm,9
132,297,16,available,sql,x86_64,4,58,0,3,3,0,1,1650665700000,vm,9
132,297,16,available,sql,x86_64,30,58,0,7,3,0,0,1650666000000,vm,9
132,297,16,available,sql,x86_64,14,59,0,3,3,0,0,1650666300000,vm,9
132,297,16,available,sql,x86_64,2,59,0,5,3,0,0,1650666600000,vm,9
133,281,64,available,general,x86_64,2,9,0,0,0,0,0,1598595120000,vm,29
