time,CPU_AVG_USAGE,MEM_AVG_USAGE,CPU_TOTAL_USAGE,MEM_TOTAL_USAGE,POD_COUNT,expected_CPU_AVG_USAGE,expected_MEM_AVG_USAGE
2024-02-19 20:00:24,66.12,52.77,198.36,158.32,3.0,60.0,70.0
2024-02-19 20:01:24,66.33,52.77,198.99,158.32,3.0,60.0,70.0
2024-02-19 20:02:24,67.75,40.83,203.26,122.49,3.0,60.0,70.0
2024-02-19 20:03:24,59.71,36.11,238.83,144.45,4.0,60.0,70.0
2024-02-19 20:04:24,53.04,42.9,159.11,128.71,3.0,60.0,70.0
2024-02-19 20:05:24,60.91,42.91,182.73,128.73,3.0,60.0,70.0
2024-02-19 20:06:24,55.83,43.0,167.48,128.99,3.0,60.0,70.0
2024-02-19 20:07:24,57.61,43.24,172.84,129.71,3.0,60.0,70.0
2024-02-19 20:08:24,52.77,43.45,158.3,130.34,3.0,60.0,70.0
2024-02-19 20:09:24,52.18,43.41,156.55,130.23,3.0,60.0,70.0
2024-02-19 20:10:24,49.24,43.42,147.71,130.25,3.0,60.0,70.0
2024-02-19 20:11:24,47.92,43.42,143.75,130.25,3.0,60.0,70.0
2024-02-19 20:12:24,47.31,43.42,141.93,130.25,3.0,60.0,70.0
2024-02-19 20:13:24,45.5,43.42,136.51,130.26,3.0,60.0,70.0
2024-02-19 20:14:24,42.86,43.44,128.57,130.33,3.0,60.0,70.0
2024-02-19 20:15:24,49.42,45.35,98.84,90.7,2.0,60.0,70.0
2024-02-19 20:16:24,55.3,45.35,110.59,90.7,2.0,60.0,70.0
2024-02-19 20:17:24,51.11,45.35,102.22,90.7,2.0,60.0,70.0
2024-02-19 20:18:24,46.93,45.35,93.87,90.71,2.0,60.0,70.0
2024-02-19 20:19:24,44.85,45.35,89.7,90.71,2.0,60.0,70.0
2024-02-19 20:20:24,40.12,45.35,80.25,90.71,2.0,60.0,70.0
2024-02-19 20:21:24,38.38,45.35,76.75,90.71,2.0,60.0,70.0
2024-02-19 20:22:24,35.67,45.35,71.34,90.71,2.0,60.0,70.0
2024-02-19 20:23:24,30.08,45.35,60.16,90.71,2.0,60.0,70.0
2024-02-19 20:24:24,28.48,45.35,56.96,90.71,2.0,60.0,70.0
2024-02-19 20:25:24,24.3,45.35,48.6,90.71,2.0,60.0,70.0
2024-02-19 20:26:24,21.9,45.35,43.8,90.71,2.0,60.0,70.0
2024-02-19 20:27:24,16.95,45.36,33.89,90.72,2.0,60.0,70.0
2024-02-19 20:28:24,12.18,45.11,24.35,90.22,2.0,60.0,70.0
2024-02-19 20:29:24,9.34,45.11,18.68,90.22,2.0,60.0,70.0
2024-02-19 20:30:24,4.92,34.63,9.83,69.27,2.0,60.0,70.0
2024-02-19 20:31:24,0.8,35.23,0.8,35.23,1.0,60.0,70.0
2024-02-19 20:32:24,9.13,35.23,9.13,35.23,1.0,60.0,70.0
2024-02-19 20:33:24,17.51,37.61,17.51,37.61,1.0,60.0,70.0
2024-02-19 20:34:24,26.33,41.17,26.33,41.17,1.0,60.0,70.0
2024-02-19 20:35:24,35.12,53.91,35.12,53.91,1.0,60.0,70.0
2024-02-19 20:36:24,42.86,53.93,42.86,53.93,1.0,60.0,70.0
2024-02-19 20:37:24,50.5,54.0,50.5,54.0,1.0,60.0,70.0
2024-02-19 20:38:24,57.37,54.0,57.37,54.0,1.0,60.0,70.0
2024-02-19 20:39:24,64.2,54.01,64.2,54.01,1.0,60.0,70.0
2024-02-19 20:40:24,71.58,54.01,71.58,54.01,1.0,60.0,70.0
2024-02-19 20:41:24,38.67,35.01,77.35,70.02,2.0,60.0,70.0
2024-02-19 20:42:24,84.01,54.01,84.01,54.01,1.0,60.0,70.0
2024-02-19 20:43:24,45.4,33.76,90.79,67.53,2.0,60.0,70.0
2024-02-19 20:44:24,75.29,31.65,150.58,63.3,2.0,60.0,70.0
2024-02-19 20:45:24,50.6,39.81,101.2,79.62,2.0,60.0,70.0
2024-02-19 20:46:24,55.62,40.23,111.25,80.47,2.0,60.0,70.0
2024-02-19 20:47:24,57.1,40.27,114.2,80.53,2.0,60.0,70.0
2024-02-19 20:48:24,61.49,40.73,122.98,81.46,2.0,60.0,70.0
2024-02-19 20:49:24,62.45,44.1,124.91,88.2,2.0,60.0,70.0
2024-02-19 20:50:24,67.17,54.33,134.35,108.67,2.0,60.0,70.0
2024-02-19 20:51:24,58.4,45.95,175.21,137.86,3.0,60.0,70.0
2024-02-19 20:52:24,50.05,48.79,150.16,146.36,3.0,60.0,70.0
2024-02-19 20:53:24,52.87,50.76,158.62,152.27,3.0,60.0,70.0
2024-02-19 20:54:24,53.52,54.8,160.55,164.4,3.0,60.0,70.0
2024-02-19 20:55:24,58.64,56.97,175.93,170.91,3.0,60.0,70.0
2024-02-19 20:56:24,55.06,57.02,165.18,171.07,3.0,60.0,70.0
2024-02-19 20:57:24,62.44,57.06,187.33,171.17,3.0,60.0,70.0
2024-02-19 20:58:24,61.49,57.2,184.48,171.61,3.0,60.0,70.0
2024-02-19 20:59:24,65.94,57.21,197.81,171.64,3.0,60.0,70.0
2024-02-19 21:00:24,65.67,57.32,197.01,171.95,3.0,60.0,70.0
2024-02-19 21:01:24,65.77,57.32,197.31,171.95,3.0,60.0,70.0
2024-02-19 21:02:24,65.88,54.27,197.63,162.82,3.0,60.0,70.0
2024-02-19 21:03:24,65.24,54.27,195.72,162.82,3.0,60.0,70.0
2024-02-19 21:04:24,61.87,49.7,185.61,149.11,3.0,60.0,70.0
2024-02-19 21:05:24,60.58,51.93,181.73,155.79,3.0,60.0,70.0
2024-02-19 21:06:24,57.68,53.79,173.04,161.37,3.0,60.0,70.0
2024-02-19 21:07:24,56.45,54.33,169.36,163.0,3.0,60.0,70.0
2024-02-19 21:08:24,54.65,54.33,163.96,163.0,3.0,60.0,70.0
2024-02-19 21:09:24,54.02,54.35,162.05,163.05,3.0,60.0,70.0
2024-02-19 21:10:24,50.75,54.35,152.25,163.05,3.0,60.0,70.0
2024-02-19 21:11:24,47.24,54.35,141.72,163.05,3.0,60.0,70.0
2024-02-19 21:12:24,47.08,54.35,141.23,163.05,3.0,60.0,70.0
2024-02-19 21:13:24,45.1,54.35,135.29,163.06,3.0,60.0,70.0
2024-02-19 21:14:24,42.18,54.35,126.55,163.06,3.0,60.0,70.0
2024-02-19 21:15:24,40.99,54.35,122.97,163.06,3.0,60.0,70.0
2024-02-19 21:16:24,39.43,54.35,118.28,163.06,3.0,60.0,70.0
2024-02-19 21:17:24,35.65,54.35,106.95,163.06,3.0,60.0,70.0
2024-02-19 21:18:24,32.53,54.36,97.59,163.07,3.0,60.0,70.0
2024-02-19 21:19:24,31.56,54.36,94.67,163.07,3.0,60.0,70.0
2024-02-19 21:20:24,29.57,54.36,88.7,163.08,3.0,60.0,70.0
2024-02-19 21:21:24,26.87,54.36,80.6,163.08,3.0,60.0,70.0
2024-02-19 21:22:24,24.53,54.36,73.59,163.09,3.0,60.0,70.0
2024-02-19 21:23:24,21.99,54.36,65.98,163.09,3.0,60.0,70.0
2024-02-19 21:24:24,19.18,52.24,57.55,156.71,3.0,60.0,70.0
2024-02-19 21:25:24,17.16,51.84,51.47,155.52,3.0,60.0,70.0
2024-02-19 21:26:24,15.11,49.8,45.34,149.4,3.0,60.0,70.0
2024-02-19 21:27:24,11.88,47.49,35.65,142.47,3.0,60.0,70.0
2024-02-19 21:28:24,11.16,48.17,22.32,96.34,2.0,60.0,70.0
2024-02-19 21:29:24,11.08,43.64,22.17,87.27,2.0,60.0,70.0
2024-02-19 21:30:24,5.18,39.95,10.37,79.9,2.0,60.0,70.0
2024-02-19 21:31:24,0.51,37.01,1.01,74.02,2.0,60.0,70.0
2024-02-19 21:32:24,3.25,37.01,6.5,74.02,2.0,60.0,70.0
2024-02-19 21:33:24,11.32,41.19,11.32,41.19,1.0,60.0,70.0
2024-02-19 21:34:24,23.26,47.57,23.26,47.57,1.0,60.0,70.0
2024-02-19 21:35:24,30.91,53.38,30.91,53.38,1.0,60.0,70.0
2024-02-19 21:36:24,41.16,60.62,41.16,60.62,1.0,60.0,70.0
2024-02-19 21:37:24,50.68,60.7,50.68,60.7,1.0,60.0,70.0
2024-02-19 21:38:24,53.21,60.73,53.21,60.73,1.0,60.0,70.0
2024-02-19 21:39:24,61.85,61.19,61.85,61.19,1.0,60.0,70.0
2024-02-19 21:40:24,68.8,61.21,68.8,61.21,1.0,60.0,70.0
2024-02-19 21:41:24,36.13,37.11,72.26,74.21,2.0,60.0,70.0
2024-02-19 21:42:24,39.8,39.2,79.61,78.41,2.0,60.0,70.0
2024-02-19 21:43:24,42.3,39.37,84.6,78.73,2.0,60.0,70.0
2024-02-19 21:44:24,45.74,39.65,91.48,79.3,2.0,60.0,70.0
2024-02-19 21:45:24,52.32,43.02,104.63,86.05,2.0,60.0,70.0
2024-02-19 21:46:24,53.25,52.02,106.5,104.04,2.0,60.0,70.0
2024-02-19 21:47:24,56.71,57.84,113.42,115.68,2.0,60.0,70.0
2024-02-19 21:48:24,50.84,74.26,101.68,148.52,2.0,60.0,70.0
2024-02-19 21:49:24,75.28,68.6,225.84,205.81,3.0,60.0,70.0
2024-02-19 21:50:24,62.3,57.93,186.91,173.79,3.0,60.0,70.0
2024-02-19 21:51:24,36.72,65.37,146.89,261.48,4.0,60.0,70.0
2024-02-19 21:52:24,37.9,65.34,151.6,261.38,4.0,60.0,70.0
2024-02-19 21:53:24,40.01,41.86,160.03,167.46,4.0,60.0,70.0
2024-02-19 21:54:24,54.55,54.29,163.66,162.86,3.0,60.0,70.0
2024-02-19 21:55:24,56.48,61.88,169.45,185.64,3.0,60.0,70.0
2024-02-19 21:56:24,56.28,61.94,168.85,185.82,3.0,60.0,70.0
2024-02-19 21:57:24,59.47,62.54,178.42,187.62,3.0,60.0,70.0
2024-02-19 21:58:24,60.14,62.6,180.42,187.8,3.0,60.0,70.0
2024-02-19 21:59:24,61.59,62.67,184.77,188.02,3.0,60.0,70.0
2024-02-19 22:00:24,64.61,62.7,193.83,188.11,3.0,60.0,70.0
2024-02-19 22:01:24,64.7,62.71,194.1,188.13,3.0,60.0,70.0
2024-02-19 22:02:24,64.97,62.72,194.92,188.15,3.0,60.0,70.0
2024-02-19 22:03:24,65.28,62.29,195.85,186.86,3.0,60.0,70.0
2024-02-19 22:04:24,63.34,62.3,190.01,186.89,3.0,60.0,70.0
2024-02-19 22:05:24,61.37,62.31,184.11,186.92,3.0,60.0,70.0
2024-02-19 22:06:24,60.05,62.31,180.15,186.92,3.0,60.0,70.0
2024-02-19 22:07:24,57.67,62.31,173.01,186.92,3.0,60.0,70.0
2024-02-19 22:08:24,55.42,62.31,166.25,186.92,3.0,60.0,70.0
2024-02-19 22:09:24,52.6,62.31,157.8,186.92,3.0,60.0,70.0
2024-02-19 22:10:24,52.58,62.31,157.74,186.93,3.0,60.0,70.0
2024-02-19 22:11:24,50.19,62.31,150.57,186.93,3.0,60.0,70.0
2024-02-19 22:12:24,47.22,62.31,141.66,186.93,3.0,60.0,70.0
2024-02-19 22:13:24,46.48,62.31,139.45,186.93,3.0,60.0,70.0
2024-02-19 22:14:24,45.46,62.31,136.38,186.93,3.0,60.0,70.0
2024-02-19 22:15:24,42.33,62.31,126.99,186.93,3.0,60.0,70.0
2024-02-19 22:16:24,39.55,62.31,118.64,186.93,3.0,60.0,70.0
2024-02-19 22:17:24,36.78,62.31,110.33,186.93,3.0,60.0,70.0
2024-02-19 22:18:24,34.12,62.31,102.36,186.94,3.0,60.0,70.0
2024-02-19 22:19:24,32.31,62.31,96.94,186.94,3.0,60.0,70.0
2024-02-19 22:20:24,30.25,62.17,90.74,186.51,3.0,60.0,70.0
2024-02-19 22:21:24,28.49,62.02,85.46,186.07,3.0,60.0,70.0
2024-02-19 22:22:24,26.21,60.13,78.63,180.39,3.0,60.0,70.0
2024-02-19 22:23:24,23.5,57.87,70.5,173.61,3.0,60.0,70.0
2024-02-19 22:24:24,21.0,55.7,62.99,167.11,3.0,60.0,70.0
2024-02-19 22:25:24,18.48,50.41,55.45,151.24,3.0,60.0,70.0
2024-02-19 22:26:24,16.01,50.42,48.03,151.25,3.0,60.0,70.0
2024-02-19 22:27:24,15.21,45.57,30.42,91.14,2.0,60.0,70.0
2024-02-19 22:28:24,15.06,45.57,30.12,91.14,2.0,60.0,70.0
2024-02-19 22:29:24,11.85,42.98,23.7,85.95,2.0,60.0,70.0
2024-02-19 22:30:24,7.54,42.98,15.08,85.96,2.0,60.0,70.0
2024-02-19 22:31:24,3.79,43.6,3.79,43.6,1.0,60.0,70.0
2024-02-19 22:32:24,0.66,43.6,0.66,43.6,1.0,60.0,70.0
2024-02-19 22:33:24,9.24,36.1,9.24,36.1,1.0,60.0,70.0
2024-02-19 22:34:24,16.3,39.12,16.3,39.12,1.0,60.0,70.0
2024-02-19 22:35:24,22.66,45.41,22.66,45.41,1.0,60.0,70.0
2024-02-19 22:36:24,30.86,58.32,30.86,58.32,1.0,60.0,70.0
2024-02-19 22:37:24,35.76,65.24,35.76,65.24,1.0,60.0,70.0
2024-02-19 22:38:24,41.15,68.73,41.15,68.73,1.0,60.0,70.0
2024-02-19 22:39:24,46.28,68.74,46.28,68.74,1.0,60.0,70.0
2024-02-19 22:40:24,50.46,68.75,50.46,68.75,1.0,60.0,70.0
2024-02-19 22:41:24,54.78,68.78,54.78,68.78,1.0,60.0,70.0
2024-02-19 22:42:24,59.31,68.78,59.31,68.78,1.0,60.0,70.0
2024-02-19 22:43:24,71.81,68.78,71.81,68.78,1.0,60.0,70.0
2024-02-19 22:44:24,70.83,39.37,141.66,78.73,2.0,60.0,70.0
2024-02-19 22:45:24,47.75,42.39,95.5,84.79,2.0,60.0,70.0
2024-02-19 22:46:24,50.83,50.99,101.66,101.97,2.0,60.0,70.0
2024-02-19 22:47:24,56.48,52.04,112.97,104.07,2.0,60.0,70.0
2024-02-19 22:48:24,58.23,52.35,116.45,104.71,2.0,60.0,70.0
2024-02-19 22:49:24,60.04,52.4,120.08,104.79,2.0,60.0,70.0
2024-02-19 22:50:24,63.19,52.42,126.39,104.83,2.0,60.0,70.0
2024-02-19 22:51:24,66.5,52.42,132.99,104.83,2.0,60.0,70.0
2024-02-19 22:52:24,67.89,52.68,135.79,105.35,2.0,60.0,70.0
2024-02-19 22:53:24,58.56,38.67,175.68,116.02,3.0,60.0,70.0
2024-02-19 22:54:24,58.29,52.68,116.57,105.36,2.0,60.0,70.0
2024-02-19 22:55:24,63.43,44.72,190.3,134.17,3.0,60.0,70.0
2024-02-19 22:56:24,56.6,48.77,169.81,146.31,3.0,60.0,70.0
2024-02-19 22:57:24,60.34,49.96,181.03,149.89,3.0,60.0,70.0
2024-02-19 22:58:24,62.31,55.22,186.94,165.66,3.0,60.0,70.0
2024-02-19 22:59:24,64.47,56.33,193.42,169.0,3.0,60.0,70.0
2024-02-19 23:00:24,65.19,56.42,195.58,169.25,3.0,60.0,70.0
2024-02-19 23:01:24,65.24,56.47,195.72,169.42,3.0,60.0,70.0
2024-02-19 23:02:24,64.69,56.66,194.08,169.99,3.0,60.0,70.0
2024-02-19 23:03:24,65.17,56.67,195.52,170.0,3.0,60.0,70.0
2024-02-19 23:04:24,59.34,56.67,178.03,170.0,3.0,60.0,70.0
2024-02-19 23:05:24,61.1,56.67,183.29,170.01,3.0,60.0,70.0
2024-02-19 23:06:24,56.15,56.67,168.45,170.01,3.0,60.0,70.0
2024-02-19 23:07:24,55.68,56.67,167.05,170.01,3.0,60.0,70.0
2024-02-19 23:08:24,51.48,56.67,154.43,170.02,3.0,60.0,70.0
2024-02-19 23:09:24,53.17,56.67,159.51,170.02,3.0,60.0,70.0
2024-02-19 23:10:24,49.08,56.67,147.24,170.02,3.0,60.0,70.0
2024-02-19 23:11:24,45.08,56.67,135.24,170.02,3.0,60.0,70.0
2024-02-19 23:12:24,46.27,56.67,138.8,170.02,3.0,60.0,70.0
2024-02-19 23:13:24,44.29,56.68,132.86,170.03,3.0,60.0,70.0
2024-02-19 23:14:24,41.64,56.68,124.92,170.04,3.0,60.0,70.0
2024-02-19 23:15:24,39.51,56.68,118.54,170.04,3.0,60.0,70.0
2024-02-19 23:16:24,37.23,56.68,111.68,170.05,3.0,60.0,70.0
2024-02-19 23:17:24,34.51,56.68,103.53,170.05,3.0,60.0,70.0
2024-02-19 23:18:24,32.2,56.68,96.61,170.05,3.0,60.0,70.0
2024-02-19 23:19:24,30.66,56.68,91.98,170.05,3.0,60.0,70.0
2024-02-19 23:20:24,28.37,56.68,85.11,170.05,3.0,60.0,70.0
2024-02-19 23:21:24,26.03,56.68,78.1,170.05,3.0,60.0,70.0
2024-02-19 23:22:24,23.39,55.14,70.16,165.43,3.0,60.0,70.0
2024-02-19 23:23:24,21.41,55.14,64.24,165.43,3.0,60.0,70.0
2024-02-19 23:24:24,19.18,52.69,57.55,158.06,3.0,60.0,70.0
2024-02-19 23:25:24,16.02,50.06,48.07,150.19,3.0,60.0,70.0
2024-02-19 23:26:24,14.61,45.76,43.82,137.27,3.0,60.0,70.0
2024-02-19 23:27:24,16.19,45.76,32.37,91.51,2.0,60.0,70.0
2024-02-19 23:28:24,12.61,45.51,25.23,91.01,2.0,60.0,70.0
2024-02-19 23:29:24,8.14,44.26,16.28,88.51,2.0,60.0,70.0
2024-02-19 23:30:24,3.41,39.47,6.81,78.95,2.0,60.0,70.0
2024-02-19 23:31:24,0.48,41.34,0.48,41.34,1.0,60.0,70.0
2024-02-19 23:32:24,8.35,41.34,8.35,41.34,1.0,60.0,70.0
2024-02-19 23:33:24,18.82,39.73,18.82,39.73,1.0,60.0,70.0
2024-02-19 23:34:24,23.52,48.02,23.52,48.02,1.0,60.0,70.0
2024-02-19 23:35:24,29.46,49.67,29.46,49.67,1.0,60.0,70.0
2024-02-19 23:36:24,36.02,68.22,36.02,68.22,1.0,60.0,70.0
2024-02-19 23:37:24,42.53,68.62,42.53,68.62,1.0,60.0,70.0
2024-02-19 23:38:24,47.52,68.64,47.52,68.64,1.0,60.0,70.0
2024-02-19 23:39:24,51.94,68.7,51.94,68.7,1.0,60.0,70.0
2024-02-19 23:40:24,54.99,68.7,54.99,68.7,1.0,60.0,70.0
2024-02-19 23:41:24,62.47,70.46,62.47,70.46,1.0,60.0,70.0
2024-02-19 23:42:24,64.11,70.46,64.11,70.46,1.0,60.0,70.0
2024-02-19 23:43:24,57.21,41.77,114.43,83.53,2.0,60.0,70.0
2024-02-19 23:44:24,47.07,53.73,94.14,107.47,2.0,60.0,70.0
2024-02-19 23:45:24,49.99,54.62,99.99,109.24,2.0,60.0,70.0
2024-02-19 23:46:24,54.24,44.09,108.49,88.18,2.0,60.0,70.0
2024-02-19 23:47:24,58.28,48.1,116.56,96.21,2.0,60.0,70.0
2024-02-19 23:48:24,58.62,47.64,117.23,95.29,2.0,60.0,70.0
2024-02-19 23:49:24,63.73,38.96,127.45,77.92,2.0,60.0,70.0
2024-02-19 23:50:24,66.31,58.25,132.61,116.51,2.0,60.0,70.0
2024-02-19 23:51:24,66.01,60.54,132.02,121.08,2.0,60.0,70.0
2024-02-19 23:52:24,54.08,48.93,162.25,146.8,3.0,60.0,70.0
2024-02-19 23:53:24,51.87,50.18,155.62,150.55,3.0,60.0,70.0
2024-02-19 23:54:24,55.13,53.2,165.39,159.61,3.0,60.0,70.0
2024-02-19 23:55:24,56.15,53.27,168.46,159.81,3.0,60.0,70.0
2024-02-19 23:56:24,55.57,53.6,166.71,160.8,3.0,60.0,70.0
2024-02-19 23:57:24,59.41,56.1,178.24,168.31,3.0,60.0,70.0
2024-02-19 23:58:24,59.05,56.7,177.15,170.09,3.0,60.0,70.0
2024-02-19 23:59:24,65.3,56.72,195.9,170.17,3.0,60.0,70.0
2024-02-20 00:00:24,65.19,56.86,195.56,170.57,3.0,60.0,70.0
2024-02-20 00:01:24,66.48,59.53,199.45,178.59,3.0,60.0,70.0
2024-02-20 00:02:24,64.23,60.22,192.7,180.67,3.0,60.0,70.0
2024-02-20 00:03:24,63.77,60.51,191.3,181.54,3.0,60.0,70.0
2024-02-20 00:04:24,59.48,60.53,178.44,181.58,3.0,60.0,70.0
2024-02-20 00:05:24,58.98,60.53,176.94,181.58,3.0,60.0,70.0
2024-02-20 00:06:24,57.32,60.53,171.95,181.58,3.0,60.0,70.0
2024-02-20 00:07:24,55.38,60.55,166.15,181.64,3.0,60.0,70.0
2024-02-20 00:08:24,53.3,60.55,159.9,181.64,3.0,60.0,70.0
2024-02-20 00:09:24,53.06,60.55,159.18,181.64,3.0,60.0,70.0
2024-02-20 00:10:24,49.2,60.55,147.59,181.64,3.0,60.0,70.0
2024-02-20 00:11:24,46.73,60.55,140.18,181.66,3.0,60.0,70.0
2024-02-20 00:12:24,45.99,62.83,137.97,188.5,3.0,60.0,70.0
2024-02-20 00:13:24,44.47,62.86,133.41,188.58,3.0,60.0,70.0
2024-02-20 00:14:24,41.76,62.86,125.29,188.58,3.0,60.0,70.0
2024-02-20 00:15:24,39.75,62.86,119.26,188.58,3.0,60.0,70.0
2024-02-20 00:16:24,37.69,62.86,113.06,188.59,3.0,60.0,70.0
2024-02-20 00:17:24,35.75,62.86,107.26,188.59,3.0,60.0,70.0
2024-02-20 00:18:24,32.63,62.86,97.9,188.59,3.0,60.0,70.0
2024-02-20 00:19:24,30.95,62.87,92.85,188.6,3.0,60.0,70.0
2024-02-20 00:20:24,27.82,62.87,83.46,188.6,3.0,60.0,70.0
2024-02-20 00:21:24,26.44,62.87,79.33,188.61,3.0,60.0,70.0
2024-02-20 00:22:24,22.95,62.87,68.86,188.61,3.0,60.0,70.0
2024-02-20 00:23:24,21.63,61.27,64.89,183.8,3.0,60.0,70.0
2024-02-20 00:24:24,19.32,61.04,57.96,183.12,3.0,60.0,70.0
2024-02-20 00:25:24,17.06,61.04,51.19,183.12,3.0,60.0,70.0
2024-02-20 00:26:24,14.24,55.65,42.73,166.94,3.0,60.0,70.0
2024-02-20 00:27:24,11.87,54.58,35.6,163.75,3.0,60.0,70.0
2024-02-20 00:28:24,9.13,50.44,27.38,151.32,3.0,60.0,70.0
2024-02-20 00:29:24,7.85,50.03,23.55,150.09,3.0,60.0,70.0
2024-02-20 00:30:24,5.04,50.03,10.09,100.06,2.0,60.0,70.0
2024-02-20 00:31:24,0.68,47.69,1.36,95.37,2.0,60.0,70.0
2024-02-20 00:32:24,3.92,44.94,7.83,89.87,2.0,60.0,70.0
2024-02-20 00:33:24,8.69,44.37,17.37,88.75,2.0,60.0,70.0
2024-02-20 00:34:24,12.55,44.37,25.09,88.75,2.0,60.0,70.0
2024-02-20 00:35:24,15.99,48.86,31.98,97.73,2.0,60.0,70.0
2024-02-20 00:36:24,20.55,49.5,41.1,99.0,2.0,60.0,70.0
2024-02-20 00:37:24,23.75,57.78,47.5,115.56,2.0,60.0,70.0
2024-02-20 00:38:24,26.85,59.96,53.7,119.91,2.0,60.0,70.0
2024-02-20 00:39:24,31.11,66.59,62.22,133.18,2.0,60.0,70.0
2024-02-20 00:40:24,33.44,69.46,66.88,138.93,2.0,60.0,70.0
2024-02-20 00:41:24,37.09,74.11,74.18,148.23,2.0,60.0,70.0
2024-02-20 00:42:24,39.32,74.11,78.65,148.23,2.0,60.0,70.0
2024-02-20 00:43:24,45.24,74.4,90.48,148.8,2.0,60.0,70.0
2024-02-20 00:44:24,46.62,74.42,93.25,148.83,2.0,60.0,70.0
2024-02-20 00:45:24,48.48,74.42,96.96,148.83,2.0,60.0,70.0
2024-02-20 00:46:24,51.45,74.42,102.91,148.85,2.0,60.0,70.0
2024-02-20 00:47:24,56.6,74.42,113.2,148.85,2.0,60.0,70.0
2024-02-20 00:48:24,58.97,74.42,117.94,148.85,2.0,60.0,70.0
2024-02-20 00:49:24,61.83,74.42,123.67,148.85,2.0,60.0,70.0
2024-02-20 00:50:24,66.37,74.44,132.73,148.88,2.0,60.0,70.0
2024-02-20 00:51:24,65.28,74.44,130.57,148.88,2.0,60.0,70.0
2024-02-20 00:52:24,63.3,50.14,126.6,100.28,2.0,60.0,70.0
2024-02-20 00:53:24,52.15,54.24,156.44,162.71,3.0,60.0,70.0
2024-02-20 00:54:24,53.62,58.99,160.86,176.98,3.0,60.0,70.0
2024-02-20 00:55:24,55.32,62.1,165.96,186.29,3.0,60.0,70.0
2024-02-20 00:56:24,56.22,62.15,168.66,186.45,3.0,60.0,70.0
2024-02-20 00:57:24,60.39,62.25,181.17,186.74,3.0,60.0,70.0
2024-02-20 00:58:24,60.65,62.25,181.96,186.75,3.0,60.0,70.0
2024-02-20 00:59:24,62.97,62.26,188.92,186.77,3.0,60.0,70.0
2024-02-20 01:00:24,64.51,62.26,193.52,186.77,3.0,60.0,70.0
2024-02-20 01:01:24,65.85,62.26,197.54,186.77,3.0,60.0,70.0
2024-02-20 01:02:24,66.49,62.26,199.48,186.77,3.0,60.0,70.0
2024-02-20 01:03:24,63.49,62.36,190.48,187.09,3.0,60.0,70.0
2024-02-20 01:04:24,62.42,62.59,187.27,187.78,3.0,60.0,70.0
2024-02-20 01:05:24,59.69,64.83,179.06,194.49,3.0,60.0,70.0
2024-02-20 01:06:24,57.88,64.9,173.65,194.69,3.0,60.0,70.0
2024-02-20 01:07:24,56.2,64.9,168.61,194.71,3.0,60.0,70.0
2024-02-20 01:08:24,54.06,64.91,162.17,194.72,3.0,60.0,70.0
2024-02-20 01:09:24,52.55,64.91,157.65,194.72,3.0,60.0,70.0
2024-02-20 01:10:24,50.63,64.91,151.9,194.72,3.0,60.0,70.0
2024-02-20 01:11:24,47.68,64.91,143.03,194.72,3.0,60.0,70.0
2024-02-20 01:12:24,46.47,64.91,139.4,194.73,3.0,60.0,70.0
2024-02-20 01:13:24,44.51,64.91,133.52,194.73,3.0,60.0,70.0
2024-02-20 01:14:24,43.0,64.91,129.01,194.73,3.0,60.0,70.0
2024-02-20 01:15:24,41.43,64.95,124.28,194.86,3.0,60.0,70.0
2024-02-20 01:16:24,37.81,64.97,113.44,194.91,3.0,60.0,70.0
2024-02-20 01:17:24,36.65,64.98,109.96,194.93,3.0,60.0,70.0
2024-02-20 01:18:24,33.82,64.98,101.46,194.93,3.0,60.0,70.0
2024-02-20 01:19:24,32.01,64.98,96.04,194.93,3.0,60.0,70.0
2024-02-20 01:20:24,30.11,64.98,90.34,194.93,3.0,60.0,70.0
2024-02-20 01:21:24,26.9,64.98,80.69,194.93,3.0,60.0,70.0
2024-02-20 01:22:24,25.14,64.98,75.42,194.93,3.0,60.0,70.0
2024-02-20 01:23:24,22.58,63.54,67.73,190.62,3.0,60.0,70.0
2024-02-20 01:24:24,20.72,61.71,62.17,185.12,3.0,60.0,70.0
2024-02-20 01:25:24,18.17,60.1,54.5,180.3,3.0,60.0,70.0
2024-02-20 01:26:24,15.35,57.64,46.04,172.93,3.0,60.0,70.0
2024-02-20 01:27:24,12.03,54.56,36.1,163.68,3.0,60.0,70.0
2024-02-20 01:28:24,8.97,50.73,26.91,152.18,3.0,60.0,70.0
2024-02-20 01:29:24,8.1,48.94,24.31,146.81,3.0,60.0,70.0
2024-02-20 01:30:24,4.8,44.02,14.4,132.06,3.0,60.0,70.0
2024-02-20 01:31:24,4.06,50.65,8.12,101.3,2.0,60.0,70.0
2024-02-20 01:32:24,3.27,47.62,6.54,95.23,2.0,60.0,70.0
2024-02-20 01:33:24,6.01,46.27,12.02,92.55,2.0,60.0,70.0
2024-02-20 01:34:24,10.65,46.51,21.31,93.01,2.0,60.0,70.0
2024-02-20 01:35:24,13.5,48.71,26.99,97.42,2.0,60.0,70.0
2024-02-20 01:36:24,19.9,54.02,39.8,108.04,2.0,60.0,70.0
2024-02-20 01:37:24,20.96,57.91,41.92,115.83,2.0,60.0,70.0
2024-02-20 01:38:24,26.11,61.84,52.22,123.67,2.0,60.0,70.0
